Coldline 1GBhttps://storage.googleapis.com/rgreaves-coldline/coldline-file.txt
Multi-Regional 1GB,https://storage.googleapis.com/rgreaves-multi-regional/multi-regional-file.txt
Regional 1GB,https://storage.googleapis.com/rgreaves-regional/regional-file.txt
Nearline 1GB,https://storage.googleapis.com/rgreaves-nearline/nearline-file.txt
